false_positive_rate,true_positive_rate,threshold
0.0,0.05571098406519888,0.8998941231984645
0.0,0.055771803916798444,0.8998940119248949
0.0,0.05601508332319669,0.8998937893777558
0.0,0.05625836272959494,0.8998936781041861
0.0,0.05650164213599319,0.8998934555570465
0.0,0.056744921542391434,0.8998932330099072
0.0,0.05686656124559056,0.8998931217363376
0.0,0.05704902080038925,0.8998930104627679
0.0,0.05741393990998662,0.8998928991891983
0.0,0.05771803916798443,0.8998927879156287
0.0,0.05796131857438268,0.8998925653684894
0.0,0.0580829582775818,0.8998922315477804
0.0,0.05826541783238049,0.8998921202742108
0.0,0.058387057535579615,0.899892009000641
0.0,0.0585695170903783,0.8998916751799318
0.0,0.058934436199975675,0.8998914526327927
0.0,0.0590560759031748,0.899891341359223
0.0,0.05923853545797348,0.8998912300856533
0.0,0.059360175161172604,0.899891007538514
0.0,0.05972509427076998,0.8998905624442353
0.0,0.05996837367716823,0.8998904511706656
0.0,0.06015083323196691,0.8998903398970961
0.0,0.060272472935166035,0.8998901173499569
0.0,0.06051575234156429,0.8998898948028173
0.0,0.06069821189636297,0.8998896722556781
0.0,0.06075903174796254,0.8998895609821084
0.0,0.061002311154360785,0.8998894497085387
0.0,0.06112395085755991,0.8998891158878298
0.0,0.06148886996715728,0.8998887820671205
0.0,0.06167132952195597,0.8998883369728423
0.0,0.06185378907675465,0.8998882256992725
0.0,0.061914608928354216,0.8998881144257027
0.0,0.06215788833475246,0.899888003152133
0.0,0.06234034788955115,0.8998878918785633
0.0,0.06240116774115071,0.8998877806049936
0.0,0.06252280744434983,0.8998876693314242
0.0,0.06258362729594939,0.8998874467842849
0.0,0.06294854640554677,0.8998872242371454
0.0,0.0630701861087459,0.8998871129635758
0.0,0.06313100596034546,0.8998870016900059
0.0,0.06325264566354458,0.8998868904164362
0.0,0.06349592506994282,0.8998867791428667
0.0,0.06361756477314195,0.8998864453221579
0.0,0.0638608441795402,0.8998863340485881
0.0,0.06392166403113976,0.8998862227750185
0.0,0.06416494343753801,0.8998858889543095
0.0,0.06446904269553583,0.8998857776807399
0.0,0.06471232210193407,0.8998855551336007
0.0,0.06477314195353363,0.8998854438600308
0.0,0.06495560150833232,0.8998853325864611
0.0,0.06519888091473057,0.8998852213128915
0.0,0.06525970076633013,0.8998851100393217
0.0,0.06550298017272838,0.8998847762186127
0.0,0.0656246198759275,0.8998845536714736
0.0,0.0658070794307262,0.8998844423979039
0.0,0.06586789928232575,0.8998842198507643
0.0,0.06605035883712444,0.8998841085771946
0.0,0.06629363824352269,0.8998838860300554
0.0,0.06635445809512225,0.8998837747564861
