threshold,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,accuracy,predicted_positive_rate
0.13605612700672504,16142,51785,3276,300,0.23763746374784694,0.9817540445201314,0.38265239602223566,0.05949764806305734,0.9405023519369426,0.01824595547986863,0.27156902507587094,0.9499881123868928
0.1375,16125,51638,3423,317,0.23796171952245326,0.9807201070429388,0.38299388397363576,0.06216741432229709,0.9378325856777029,0.019279892957061184,0.2733871306099045,0.9476945023285737
0.13759838895962184,16124,51625,3436,318,0.23799613278424775,0.9806592871913392,0.38303381596607716,0.062403516100325095,0.9375964838996749,0.019340712808660745,0.273554955736123,0.9474987063479854
0.13906329259960817,16111,51459,3602,331,0.23843421636821074,0.979868629120545,0.38354044660286624,0.06541835418899039,0.9345816458110096,0.020131370879455053,0.27569472609540857,0.944995314881893
0.14,16103,51368,3693,339,0.23866550073364853,0.9793820703077485,0.38380227140014067,0.06707106663518643,0.9329289333648135,0.02061792969225155,0.27685551655175306,0.9436107575905907
0.1407207275653261,16098,51293,3768,344,0.23887462717573563,0.9790779710497506,0.3840492407524483,0.0684331922776557,0.9315668077223443,0.02092202895024936,0.2778344964546942,0.9424919234158007
0.14235003210899302,16084,51128,3933,358,0.23930250550496934,0.9782264931273568,0.38453630430104957,0.07142986869108807,0.928570131308912,0.02177350687264323,0.27994629595961007,0.9399885319497084
0.14250000000000002,16080,51111,3950,362,0.23931776577220162,0.9779832137209585,0.3845372042136477,0.07173861717004777,0.9282613828299522,0.022016786279041477,0.28012810651301345,0.939694837978826
0.14370548212036577,16064,50970,4091,378,0.23963958588179132,0.9770100960953655,0.3848770904211989,0.07429941337788998,0.9257005866221101,0.022989903904634474,0.2818762849111226,0.937499125910801
0.145,16045,50814,4247,397,0.2399826500545925,0.9758545189149739,0.38522946903398514,0.07713263471422604,0.922867365285774,0.024145481085026153,0.28379228843545024,0.9350516761534481
0.1450287541335909,16045,50810,4251,397,0.23999700845112557,0.9758545189149739,0.3852479681140977,0.07720528141515773,0.9227947185848423,0.024145481085026153,0.28384823014418975,0.9349957344447086
0.14627338061507003,16029,50647,4414,413,0.24040134381186634,0.9748814012893808,0.3856926297552877,0.08016563447812426,0.9198343655218757,0.025118598710619146,0.28590408794036615,0.9324923429786163
0.14729653050168875,16010,50487,4574,432,0.24076274117629368,0.9737258241089892,0.38606686842136995,0.08307150251539203,0.916928497484608,0.026274175891010824,0.2878760331734333,0.9299889515125239
0.1475,16006,50464,4597,436,0.24080036106514216,0.9734825447025909,0.38609610189116167,0.08348922104574925,0.9165107789542507,0.026517455297409075,0.28814175628994587,0.9296113449785324
0.14850865559620857,16000,50319,4742,442,0.24125816131123812,0.9731176255929935,0.38665555031959503,0.08612266395452317,0.9138773360454768,0.026882374407006446,0.2900857306686433,0.9274995454736165
0.14964096694104737,15985,50155,4906,457,0.24168430601753854,0.9722053278190002,0.3871303673924099,0.08910117869272262,0.9108988213072774,0.027794672180999878,0.2921695593191894,0.9249961540075241
0.15,15981,50102,4959,461,0.24183224127233932,0.9719620484126019,0.3873008179339594,0.09006374748006755,0.9099362525199325,0.028037951587398125,0.2928548452512482,0.9241989846579863
0.15092267696235667,15968,49993,5068,474,0.24208244265550855,0.9711713903418075,0.38755870538693976,0.09204337008045622,0.9079566299195437,0.028828609658192433,0.29419744626099603,0.9224927625414319
0.15203056066772175,15943,49839,5222,499,0.24236113222462072,0.9696508940518185,0.38779431796069275,0.09484026806632644,0.9051597319336736,0.030349105948181486,0.2960015663678447,0.9199893710753395
0.1525,15939,49762,5299,503,0.24259904719867278,0.9694076146454202,0.38807932507943466,0.09623871705926154,0.9037612829407384,0.030592385354579733,0.2970225025523405,0.9188565514733648
0.15305429914516,15934,49689,5372,508,0.24281120948447954,0.9691035153874225,0.38832632669225614,0.09756451935126496,0.902435480648735,0.030896484612577546,0.29797351160091184,0.9177656881529447
0.15416739879910316,15917,49508,5553,525,0.24328620557890715,0.9680695779102299,0.3888502082646243,0.10085178256842411,0.8991482174315759,0.0319304220897701,0.3002671216592311,0.9149965735703397
0.155,15912,49380,5681,530,0.24370520124977027,0.9677654786522321,0.3893606088041696,0.10317647699823831,0.8968235230017617,0.032234521347767914,0.3019873292029705,0.9131365117547515
0.15528921256447054,15910,49336,5725,532,0.2438463660607547,0.9676438389490329,0.3895308980511214,0.10397559070848696,0.8960244092915131,0.03235616105096704,0.30257471714473516,0.9124931821042473
0.15643181516903706,15898,49169,5892,544,0.2443327646887055,0.9669140007298382,0.3900918916929419,0.10700859047238517,0.8929914095276148,0.03308599927016178,0.30474245835839053,0.909989790638155
0.15741145500353773,15879,49010,6051,563,0.2447101974140455,0.9657584235494465,0.39047841536437516,0.10989629683442001,0.89010370316558,0.03424157645055346,0.30670041816427285,0.9075003845992475
0.1575,15877,48993,6068,565,0.2447510405426237,0.9656367838462474,0.39052046438410076,0.11020504531337971,0.8897949546866203,0.03436321615375258,0.3069101995720459,0.907234661482735
0.15846719622325137,15860,48850,6211,582,0.2450934940503786,0.9646028463690549,0.39087145110410093,0.11280216487168776,0.8871978351283122,0.03539715363094514,0.30867236339734,0.9049969931331553
0.15931847434508642,15845,48686,6375,597,0.24554090282189955,0.9636905485950614,0.3913650229088708,0.11578067960988722,0.8842193203901128,0.036309451404938575,0.3107561920478861,0.9024936016670629
0.16,15838,48599,6462,604,0.245790462001645,0.9632648096338645,0.3916467809938303,0.11736074535515156,0.8826392546448485,0.036735190366135505,0.311875026222676,0.9011789715116848
0.16049440856107927,15831,48521,6540,611,0.2460063401292889,0.9628390706726676,0.3918855360546575,0.1187773560233196,0.8812226439766804,0.03716092932733244,0.312867991552802,0.8999902102009706
0.16151964204529,15812,48362,6699,630,0.24639262006420046,0.9616834934922759,0.39227944824848665,0.12166506238535442,0.8783349376146455,0.03831650650772412,0.31482595135868424,0.8975008041620631
0.1622644332155159,15791,48204,6857,651,0.24675365262911164,0.960406276608685,0.39263025721993605,0.12453460707215634,0.8754653929278436,0.03959372339131492,0.3167419548830119,0.8949974126959708
0.1625,15785,48164,6897,657,0.2468373234921578,0.9600413574990877,0.39270565113010164,0.12526107408147327,0.8747389259185268,0.0399586425009123,0.3172174594072976,0.8943540830454666
0.16316782198639776,15774,48042,7019,668,0.24717939074840165,0.9593723391314926,0.39308230955169576,0.12747679845988993,0.8725232015401101,0.040627660868507484,0.31876984182481855,0.8924940212298784
0.16413422884344606,15761,47876,7185,681,0.24767038043905276,0.9585816810606982,0.39363628416938273,0.13049163654855525,0.8695083634514448,0.041418318939301785,0.3209096121841042,0.8899906297637862
0.165,15751,47719,7342,691,0.24816448715928785,0.9579734825447026,0.39420862949244173,0.13334301956012423,0.8666569804398758,0.04202651745529741,0.32296546998028053,0.8876550634239123
0.16506327505856638,15750,47709,7352,692,0.24819174585165224,0.957912662693103,0.39423786936333716,0.13352463631245345,0.8664753636875465,0.04208733730689697,0.3230913388249444,0.8875012237248787
0.16591061710969446,15732,47548,7513,710,0.2486093552465234,0.9568179053643109,0.39467148340483177,0.13644866602495415,0.8635513339750459,0.04318209463568909,0.3250912549123813,0.8849978322587864
0.16675706935863183,15710,47391,7670,732,0.24896594348742493,0.9554798686291206,0.3950064744854984,0.13930004903652313,0.8606999509634768,0.04452013137087946,0.3269792875823392,0.882494440792694
0.1675,15702,47227,7834,740,0.24951929952803953,0.954993309816324,0.39566088369807606,0.1422785637747226,0.8577214362252774,0.04500669018367595,0.32916101422317945,0.8800889473168958
0.1675186663924494,15701,47221,7840,741,0.24953116557007088,0.9549324899647245,0.3956705811199032,0.14238753382612013,0.8576124661738799,0.04506751003527552,0.3292309413591038,0.8799910493266017
0.16837853838843486,15683,47061,8000,759,0.2499521866632666,0.9538377326359324,0.3961053721617458,0.14529340186338788,0.8547065981366121,0.04616226736406763,0.33121687201935585,0.8775016432876942
0.1691985795465192,15669,46901,8160,773,0.2504235256512706,0.9529862547135385,0.3966232977269276,0.14819926990065563,0.8518007300993443,0.0470137452864615,0.33325874438834735,0.8750681789575263
0.169962204077504,15654,46732,8329,788,0.25092168114641106,0.9520739569395451,0.39716851880042625,0.15126859301501971,0.8487314069849803,0.047926043060454934,0.33541250017481783,0.8724948603555096
0.17,15653,46728,8333,789,0.2509257626520896,0.9520131370879455,0.39716833919033784,0.1513412397159514,0.8486587602840486,0.04798686291205449,0.33545445645637245,0.8724249332195851
0.17086400426363216,15635,46572,8489,807,0.2513382738277043,0.9509183797591534,0.39758928912001423,0.15417446105228746,0.8458255389477125,0.04908162024084661,0.337384445407885,0.8699914688894173
0.1716716820781204,15618,46410,8651,824,0.2517895144128458,0.9498844422819608,0.3980629539951574,0.15711665244002107,0.842883347559979,0.05011555771803917,0.33941233234969165,0.8674880774233249
0.17250000000000001,15603,46257,8804,839,0.25223084384093114,0.9489721445079674,0.39853388163776143,0.15989538875065837,0.8401046112493417,0.0510278554920326,0.3413423213012041,0.8651385256562661
0.17255597792718735,15601,46249,8812,841,0.2522392886014551,0.9488505048047683,0.39853369437490416,0.16004068215252173,0.8399593178474782,0.05114949519523172,0.34142623386431337,0.8649986713844174
0.17335801610352639,15593,46078,8983,849,0.2528416922054126,0.9483639459919718,0.39924212359018346,0.16314632861735168,0.8368536713826483,0.05163605400802822,0.34370585849544777,0.8624952799183251
0.17427759919700658,15571,45921,9140,871,0.2532199310479412,0.9470259092567814,0.399594528703775,0.16599771162892066,0.8340022883710794,0.052974090743218585,0.3455938911654056,0.8599918884522327
0.17492457958585134,15554,45759,9302,888,0.25368192716063476,0.9459919717795888,0.4000771654555977,0.16893990301665426,0.8310600969833457,0.05400802822041114,0.3476217781072123,0.8574884969861405
0.17500000000000002,15550,45746,9315,892,0.2536870268859306,0.9457486923731906,0.4000617458643135,0.16917600479468226,0.8308239952053177,0.05425130762680939,0.34774764695187615,0.8572507447239976
0.1752195460370632,15539,45603,9458,903,0.2541460861600864,0.9450796740055954,0.4005722829449372,0.17177312435299033,0.8282268756470097,0.05492032599440457,0.34959372334027944,0.8550969889375271
0.17603393689328123,15521,45435,9626,921,0.254626287814161,0.9439849166768033,0.40106979508514434,0.17482428579212148,0.8251757142078785,0.05601508332319669,0.35169153741801046,0.8524956994811407
0.17685841098947044,15497,45280,9781,945,0.2549813251723514,0.9425252402384138,0.4013778992216942,0.1776393454532246,0.8223606545467754,0.05747475976158618,0.35352362837922885,0.8499923080150483
0.1775,15487,45141,9920,955,0.25544302962327636,0.9419170417224182,0.40189438173089403,0.18016381831060096,0.819836181689399,0.0580829582775818,0.3553277484860775,0.8479084793645022
0.17763705575234703,15486,45112,9949,956,0.2555529885474768,0.9418562218708186,0.4020249221183801,0.18069050689235575,0.8193094931076442,0.05814377812918137,0.35571934044725395,0.847488916548956
0.17832839666338468,15466,44954,10107,976,0.2559748427672956,0.9406398248388274,0.4024355338138482,0.18356005157915767,0.8164399484208423,0.059360175161172604,0.3576493293987665,0.8449995105100485
0.17897467340144782,15451,44790,10271,991,0.2564864461081323,0.939727527064834,0.402983712165669,0.1865385663173571,0.8134614336826429,0.060272472935166035,0.3597331580493126,0.8424961190439562
0.17976683813485866,15432,44630,10431,1010,0.2569345010156172,0.9385719498844423,0.4034298860190317,0.18944443435462488,0.8105555656453751,0.06142805011555772,0.36170510328237976,0.8399927275778639
0.18,15428,44571,10490,1014,0.257137618960316,0.938328670478044,0.40365772294972596,0.19051597319336736,0.8094840268066327,0.06167132952195597,0.3624743017775478,0.8391116456652169
0.18044039606127102,15416,44467,10594,1026,0.25743533223118414,0.9375988322588493,0.40395676383884704,0.1924047874175914,0.8075952125824086,0.06240116774115071,0.36376096107855616,0.8374893361117716
0.1812381342096023,15394,44311,10750,1048,0.2578343522318064,0.9362607955236589,0.4043232169356639,0.19523800875392747,0.8047619912460725,0.06373920447634107,0.36563500832132917,0.8349999300728641
0.18195068780395696,15381,44145,10916,1061,0.2583912912004838,0.9354701374528647,0.4049336562763269,0.19825284684259276,0.8017471531574072,0.06452986254713539,0.3677747786806148,0.8324965386067718
0.1825,15370,44036,11025,1072,0.2587280746052587,0.9348011190852694,0.4052842527159582,0.20023246944298143,0.7997675305570185,0.06519888091473057,0.3691453505447324,0.830818287344587
0.1827762488265564,15360,43987,11074,1082,0.25881678939120767,0.9341929205692738,0.40533586668250016,0.20112239152939468,0.7988776084706053,0.0658070794307262,0.36969078220494245,0.8299931471406794
0.18357707643918547,15342,43826,11235,1100,0.25929556517036234,0.9330981632404817,0.4058193360666578,0.20404642124189534,0.7959535787581047,0.0669018367595183,0.37169069829237933,0.827489755674587
0.18432957345865716,15317,43673,11388,1125,0.2596541786743516,0.9315776669504926,0.4061141160250292,0.20682515755253264,0.7931748424474674,0.06842233304950736,0.37348083297204315,0.8250003496356796
0.185,15299,43523,11538,1143,0.2600897623338207,0.9304829096217005,0.40654230442176875,0.20954940883747117,0.7904505911625288,0.06951709037829948,0.37532690936044644,0.8226507978686209
0.1850291072726279,15299,43512,11549,1143,0.2601384094812195,0.9304829096217005,0.4066017301635816,0.20974918726503333,0.7902508127349667,0.06951709037829948,0.37548074905948003,0.8224969581695873
0.18574845643660992,15280,43352,11709,1162,0.26060854141083367,0.9293273324413088,0.4070650291712178,0.21265505530230108,0.7873449446976989,0.07067266755869116,0.3774526942925472,0.819993566703495
0.18658641750762883,15266,43187,11874,1176,0.2611670915094178,0.928475854518915,0.4076640630215635,0.21565173171573346,0.7843482682842665,0.07152414548108503,0.37956449379746304,0.8174901752374026
0.1872380995138851,15247,43028,12033,1195,0.2616387816387816,0.9273202773385233,0.4081266646144786,0.2185394380777683,0.7814605619222317,0.07267972266147671,0.3815224536033453,0.8150007691984952
0.1875,15237,42961,12100,1205,0.26181312072579815,0.9267120788225277,0.4082797427652733,0.21975627031837416,0.7802437296816258,0.07328792117747232,0.3823196229528831,0.8139238913052599
0.1879683018691216,15225,42871,12190,1217,0.26206623519691546,0.9259822406033329,0.40851646140223785,0.22139082108933728,0.7786091789106627,0.07401775939666708,0.3834104862733032,0.8124973777324028
0.18866199505705797,15205,42712,12349,1237,0.26253086313172297,0.9247658435713417,0.40896192794416275,0.2242785274513721,0.7757214725486279,0.07523415642865831,0.38535446065200063,0.8099939862663105
0.18933894922281783,15187,42551,12510,1255,0.26303301118847205,0.9236710862425496,0.4094634672418441,0.2272025571638728,0.7727974428361272,0.07632891375745043,0.3873543767394375,0.8074905948002181
0.19,15170,42399,12662,1272,0.26350987510639406,0.922637148765357,0.40993906311224004,0.22996313179927716,0.7700368682007228,0.07736285123464298,0.3892424094093954,0.8051270576059746
0.19002910429760542,15169,42391,12670,1273,0.2635337039610841,0.9225763289137574,0.40996189292181295,0.23010842520114055,0.7698915747988595,0.07742367108624255,0.3893403073996895,0.8050011887613107
0.19067384499676737,15153,42228,12833,1289,0.26407695927223296,0.9216032112881645,0.4105224658981618,0.23306877826410707,0.7669312217358929,0.07839678871183554,0.3913961651958659,0.8024977972952184
0.19142809001583597,15135,42067,12994,1307,0.2645886507464774,0.9205084539593723,0.4110314485905166,0.23599280797660777,0.7640071920233923,0.07949154604062766,0.3933960812833028,0.7999944058291261
0.19206347361234227,15115,41908,13153,1327,0.26506848113918946,0.9192920569273811,0.4114884638943715,0.2388805143386426,0.7611194856613575,0.0807079430726189,0.3953400556620002,0.7974910143630337
0.1925,15111,41811,13250,1331,0.26546853589121955,0.9190487775209828,0.41194591352707044,0.24064219683623617,0.7593578031637638,0.08095122247901715,0.39664070039019345,0.7960784862173615
0.19280990096768208,15104,41741,13320,1338,0.2657049872460199,0.9186230385597859,0.41218770041071406,0.2419135141025408,0.7580864858974592,0.08137696144021409,0.39752178230284047,0.7950016083241263
0.1934763985860992,15090,41576,13485,1352,0.2662972505558889,0.9177715606373921,0.412813919133337,0.24491019051597318,0.7550898094840268,0.08222843936260796,0.3996335818077563,0.7924982168580339
0.1942164526704632,15071,41416,13645,1371,0.2668047515357516,0.9166159834570003,0.4133060922266863,0.24781605855324096,0.752183941446759,0.08338401654299964,0.4016055270408235,0.7899948253919415
0.194944249043849,15052,41256,13805,1390,0.26731547915038717,0.9154604062766087,0.4138006872852234,0.2507219265905087,0.7492780734094913,0.08453959372339132,0.4035774722738906,0.7874914339258493
0.195,15051,41243,13818,1391,0.2673641951184851,0.9153995864250091,0.41385283765948083,0.2509580283685367,0.7490419716314632,0.08460041357499087,0.40374529740010906,0.787295637945261
0.1956389732123176,15037,41093,13968,1405,0.2678959558168537,0.9145481085026153,0.41440224880119053,0.25368227965347523,0.7463177203465248,0.08545189149738475,0.40564731549725186,0.7850020278869418
0.1960388237348224,15017,40934,14127,1425,0.2683955604010652,0.913331711470624,0.4148743663061346,0.25656998601551007,0.7434300139844899,0.08666828852937598,0.4075912898759493,0.7824986364208495
0.19672091626675473,14998,40774,14287,1444,0.2689163020870688,0.9121761342902324,0.4153765197884067,0.25947585405277784,0.7405241459472222,0.08782386570976766,0.40956323510901643,0.7799952449547571
0.19741806874906132,14980,40613,14448,1462,0.2694583850484773,0.9110813769614402,0.4159089331574929,0.2623998837652785,0.7376001162347214,0.08891862303855978,0.4115631511964533,0.7774918534886648
0.1975,14977,40597,14464,1465,0.2694965271529852,0.9108989174066415,0.415935347700511,0.2626904705690053,0.7373095294309947,0.08910108259335847,0.41174496174985664,0.7772261303721523
0.19806439934662315,14971,40444,14617,1471,0.2701615086168005,0.9105339982970442,0.41668870117038004,0.2654692068796426,0.7345307931203574,0.08946600170295585,0.41380081954603304,0.7750024474497573
0.19875472364996463,14957,40279,14782,1485,0.27078354696212614,0.9096825203746502,0.4173386534222495,0.26846588329307497,0.731534116706925,0.09031747962534971,0.4159126190509489,0.772499055983665
0.19944777245575002,14935,40122,14939,1507,0.2712643260620811,0.90834448363946,0.41776808067245697,0.2713172663046439,0.7286827336953561,0.09165551636054008,0.4178006517209068,0.7699956645175727
0.2,14911,39999,15062,1531,0.27155345110180296,0.9068848072010705,0.4179560488844041,0.2735511523582935,0.7264488476417065,0.09311519279892957,0.4191852090122093,0.7679398067213963
0.20011651138658956,14904,39974,15087,1538,0.2715842414082146,0.9064590682398735,0.41794727986539537,0.2740051942391166,0.7259948057608834,0.09354093176012651,0.419436946701537,0.7674922730514804
0.20078904350978163,14884,39816,15245,1558,0.2721023765996344,0.9052426712078823,0.4184307441455118,0.2768747389259185,0.7231252610740815,0.09475732879211775,0.4213669356530495,0.7650028670125729
0.20149017950860895,14862,39659,15402,1580,0.2725922121751252,0.9039046344726919,0.418866169694066,0.2797261219374875,0.7202738780625125,0.09609536552730812,0.4232549683230074,0.7624994755464806
0.20202979991196243,14846,39496,15565,1596,0.2731956865776011,0.9029315168470989,0.41947332730560577,0.282686475000454,0.7173135249995459,0.0970684831529011,0.4253108261191838,0.7599960840803882
0.2025,14832,39386,15675,1610,0.27356228558781215,0.902080038924705,0.41981318992357763,0.2846842592760756,0.7153157407239243,0.09791996107529498,0.4266534271289317,0.758261891109464
0.20269813872159104,14828,39335,15726,1614,0.27376622417517493,0.9018367595183068,0.42002691027547623,0.28561050471295474,0.7143894952870453,0.09816324048169323,0.4273107422066207,0.7574926926142959
0.20331746245106228,14803,39182,15879,1639,0.274205797906826,0.9003162632283177,0.4203785480000568,0.28838924102359204,0.711610758976408,0.09968373677168228,0.4291008768862845,0.7550032865753884
0.2038951758155241,14792,39014,16047,1650,0.2749135784113296,0.8996472448607226,0.4211365448126637,0.2914404024627232,0.7085595975372768,0.10035275513927747,0.4312965889543096,0.7524998951092962
0.20453261295030384,14778,38849,16212,1664,0.2755701419061294,0.8987957669383286,0.4218127845409525,0.29443707887615556,0.7055629211238444,0.10120423306167133,0.43340838845922547,0.7499965036432038
0.20500000000000002,14755,38729,16332,1687,0.27587689776381724,0.8973969103515388,0.4220175614220748,0.29661647990410633,0.7033835200958937,0.10260308964846125,0.43476497489615823,0.7479965875557669
0.20512208174921426,14750,38698,16363,1692,0.2759691662924712,0.8970928110935409,0.4220918586349979,0.29717949183632697,0.702820508163673,0.10290718890645907,0.4351285960029649,0.7474931121771115
0.20573016383449022,14729,38540,16521,1713,0.27650228087630707,0.8958155942099502,0.4225731950481273,0.3000490365231289,0.6999509634768711,0.10418440579004987,0.4370445995272926,0.7449897207110191
0.20633136874952113,14710,38381,16680,1732,0.27707144337081613,0.8946600170295584,0.42310845210187964,0.3029367428851637,0.6970632571148363,0.10533998297044155,0.43900255933317484,0.7425003146721116
0.20697450185469465,14693,38219,16842,1749,0.2776874811006955,0.8936260795523658,0.4237102402168585,0.3058789342728973,0.6941210657271026,0.10637392044763411,0.44103044627498145,0.7399969232060193
0.20750000000000002,14682,38069,16992,1760,0.2783264772231806,0.8929570611847707,0.42437818854508397,0.30860318555783584,0.6913968144421642,0.10704293881522929,0.44297442065367887,0.7377452694292547
0.20756397969458262,14679,38054,17007,1763,0.27836459143230996,0.892774601629972,0.4244018792916517,0.3088756106863297,0.6911243893136703,0.10722539837002798,0.44314224577989736,0.737493531739927
0.20820892601802854,14660,37894,17167,1782,0.278951174030521,0.8916190244495803,0.42495217114035594,0.31178147872359746,0.6882185212764025,0.10838097555041966,0.4451141910129645,0.7349901402738347
0.20891504452275744,14635,37741,17320,1807,0.2794218726134107,0.8900985281595913,0.4253247696823506,0.31456021503423476,0.6854397849657653,0.10990147184040872,0.4469043256926283,0.7325007342349272
0.2094805430629294,14619,37578,17483,1823,0.280073567446405,0.8891254105339983,0.42596774428531886,0.3175205680972013,0.6824794319027987,0.1108745894660017,0.4489601834888047,0.7299973427688349
0.21,14605,37442,17619,1837,0.2806117547601207,0.8882739326116045,0.42649184540583157,0.3199905559288789,0.6800094440711211,0.11172606738839558,0.4506664056053592,0.7278995286911039
0.21009242931336827,14602,37416,17645,1840,0.2807105232804029,0.8880914730568057,0.4265848670756647,0.3204627594849349,0.6795372405150651,0.11190852694319425,0.4509880704306113,0.7274939513027425
0.21072400804925182,14583,37256,17805,1859,0.28131329693859836,0.8869358958764141,0.42714664401517255,0.32336862752220263,0.6766313724777974,0.11306410412358593,0.45296001566367844,0.7249905598366502
0.2113792679644126,14568,37094,17967,1874,0.28198676009446016,0.8860235981024206,0.42781628098202745,0.32631081890993624,0.6736891810900637,0.11397640189757936,0.45501587345985484,0.7225151392249276
0.2119879319177299,14550,36932,18129,1892,0.28262305271745464,0.8849288407736285,0.42841999882221304,0.32925301029766985,0.6707469897023302,0.11507115922637148,0.4570297749744766,0.7199977623316505
0.2125,14533,36797,18264,1909,0.283128774595753,0.8838949032964359,0.42887918314348106,0.3317048364541145,0.6682951635458855,0.11610509670356405,0.4586800553822917,0.7178719773995497
0.21261395516610146,14531,36772,18289,1911,0.2832387969514453,0.8837732635932368,0.42899106945162,0.3321588783349376,0.6678411216650624,0.11622673640676316,0.45900172020754376,0.7174943708655581
0.21323416777048362,14513,36611,18450,1929,0.2838784132696972,0.8826785062644447,0.42959476659858514,0.3350829080474383,0.6649170919525617,0.11732149373555528,0.46100163629498064,0.7149909793994658
0.21374469948544078,14491,36455,18606,1951,0.28443842499901856,0.8813404695292544,0.4300765714964088,0.33791612938377436,0.6620838706162256,0.11865953047074565,0.46287568353775366,0.7125015733605583
0.21438466198933873,14464,36303,18758,1978,0.28490948844721964,0.8796983335360662,0.4304185451353241,0.3406767040191787,0.6593232959808213,0.12030166646393382,0.46462386193586286,0.709998181894466
0.21498602562375302,14443,36145,18916,1999,0.2855024907092591,0.8784211166524754,0.4309413695360286,0.34354624870598066,0.6564537512940194,0.12157888334752463,0.4665398654601905,0.7074947904283736
0.215,14442,36143,18918,2000,0.2854996540476426,0.8783602968008758,0.4309308189237174,0.3435825720564465,0.6564174279435535,0.12163970319912419,0.46655385088737533,0.707452834146819
0.21558817203682054,14425,35984,19077,2017,0.28615921760003177,0.8773263593236833,0.43155674559842044,0.3464702784184813,0.6535297215815187,0.12267364067631675,0.4685397815476274,0.7049913989622814
