precision,recall,threshold
0.23143470038668887,0.9973847463812189,0.0935728270251973
0.23143796660880364,0.9973847463812189,0.0935977399410721
0.23142711979225472,0.9973239265296193,0.0936129627835886
0.2314303859995766,0.9973239265296193,0.0936703613999404
0.2314336522990939,0.9973239265296193,0.0937308509487829
0.23143691869081054,0.9973239265296193,0.0937328291455769
0.23144018517473042,0.9973239265296193,0.0937347609783836
0.23144345175085743,0.9973239265296193,0.0937364609912534
0.23144671841919548,0.9973239265296193,0.0937763031110583
0.2314499851797485,0.9973239265296193,0.0937825622493519
0.23145325203252032,0.9973239265296193,0.0938354326496048
0.23145651897751493,0.9973239265296193,0.0938451381776256
0.23145978601473619,0.9973239265296193,0.09388094663053
0.23146305314418802,0.9973239265296193,0.0938949949187001
0.2314663203658743,0.9973239265296193,0.0939081622911104
0.231469587679799,0.9973239265296193,0.0939222723979303
0.23147285508596596,0.9973239265296193,0.0940156185591486
0.2314761225843791,0.9973239265296193,0.0940462960641186
0.2314652738565782,0.9972631066780197,0.0940690762365748
0.23146854134022218,0.9972631066780197,0.0940735271793614
0.23147180891611846,0.9972631066780197,0.0940758299240669
0.23147507658427094,0.9972631066780197,0.0940886572939032
0.2314783443446835,0.9972631066780197,0.0940927682341158
0.23148161219736008,0.9972631066780197,0.0941414504208439
0.23148488014230453,0.9972631066780197,0.0941619123939322
0.23148814817952085,0.9972631066780197,0.0942155864366327
0.23149141630901288,0.9972631066780197,0.0942541767287787
0.23149468453078453,0.9972631066780197,0.0943106635200458
0.23149795284483976,0.9972631066780197,0.094320044500155
0.23150122125118242,0.9972631066780197,0.0943864531847171
0.23150448974981647,0.9972631066780197,0.0944402199553924
0.23150775834074577,0.9972631066780197,0.0944433572518704
0.23151102702397425,0.9972631066780197,0.0944753020391615
0.23151429579950583,0.9972631066780197,0.0944773420546054
0.2315175646673444,0.9972631066780197,0.0946407596553872
0.2315208336274939,0.9972631066780197,0.0946483324399894
0.23153391039127919,0.9972631066780197,0.094808334560369
0.2315371798130419,0.9972631066780197,0.0948230473990247
0.23154044932713896,0.9972631066780197,0.0948518703445002
0.2315469886323519,0.9972631066780197,0.0948680359214265
0.2315502584234756,0.9972631066780197,0.0949564056813348
0.23155352830694928,0.9972631066780197,0.0950346062733488
0.23155679828277692,0.9972631066780197,0.0950921594363251
0.23156006835096243,0.9972631066780197,0.0950952967328032
0.23156333851150968,0.9972631066780197,0.0952212367771357
0.2315666087644226,0.9972631066780197,0.0952232304285921
0.2315698791097051,0.9972631066780197,0.0952430278511949
0.23157314954736113,0.9972631066780197,0.0952674462178712
0.23157642007739457,0.9972631066780197,0.0953771125026402
0.23157969069980933,0.9972631066780197,0.0954368138636976
0.23158296141460935,0.9972631066780197,0.095468186828478
0.2315862322217985,0.9972631066780197,0.0955217990525287
0.23158950312138074,0.9972631066780197,0.0955229272428878
0.23159277411336,0.9972631066780197,0.0955283981933963
0.2315960451977401,0.9972631066780197,0.0955328955001702
0.23159931637452508,0.9972631066780197,0.095576384920314
0.23158846295093083,0.9972022868264201,0.0955783012984582
0.2315917341130274,0.9972022868264201,0.0956039251288058
0.23159500536753488,0.9972022868264201,0.09560502240984
0.23159827671445724,0.9972022868264201,0.0956524527689094
0.23158742266293753,0.9971414669748205,0.095695014909306
0.23159069399516902,0.9971414669748205,0.0957206541943161
0.23159396541982144,0.9971414669748205,0.0957326779217049
0.23159723693689876,0.9971414669748205,0.0958040939169018
0.23160050854640485,0.9971414669748205,0.0958097657780223
0.23160378024834366,0.9971414669748205,0.0958100903259337
0.2316070520427191,0.9971414669748205,0.0958165349201768
0.2316103239295351,0.9971414669748205,0.095847969703607
0.23161359590879552,0.9971414669748205,0.0958488042553794
0.23161686798050435,0.9971414669748205,0.0958624507223258
0.23160601265822786,0.997080647123221,0.0959678360655952
0.2316092847152565,0.997080647123221,0.0959906935113637
0.2316125568647396,0.997080647123221,0.0960228237546043
0.23160170102146055,0.9970198272716214,0.0961419173834699
0.2315908448714326,0.9969590074200219,0.0961824395084226
0.23157998841464275,0.9968981875684223,0.0962014178339154
0.23158326033513238,0.9968981875684223,0.096237844473318
0.2315865323480792,0.9968981875684223,0.0962750438458433
0.23158980445348706,0.9968981875684223,0.0962829411783569
0.23159307665135995,0.9968981875684223,0.0962839920954037
0.23159634894170175,0.9968981875684223,0.096313046860816
0.23159962132451642,0.9968981875684223,0.0963374343181674
0.23160289379980784,0.9968981875684223,0.0964150939969956
0.23160616636757994,0.9968981875684223,0.0964207194941287
0.23160943902783665,0.9968981875684223,0.0964264686285613
0.2316127117805819,0.9968981875684223,0.0964556470312733
0.2316159846258196,0.9968981875684223,0.096469308952882
0.23161925756355364,0.9968981875684223,0.0964765262802477
0.23162253059378798,0.9968981875684223,0.0964923209452751
0.23162580371652652,0.9968981875684223,0.0965667042356631
0.23162907693177323,0.9968981875684223,0.0965811388903946
0.23163235023953196,0.9968981875684223,0.0965982472017305
0.23163562363980666,0.9968981875684223,0.0966795850902225
