false_positive_rate,true_positive_rate,threshold
0.0,0.025544337671816082,0.9999140720767596
0.0,0.025665977375015206,0.99991394843946
0.0,0.025726797226614768,0.9999135775275608
0.0,0.02584843692981389,0.9999134538902612
0.0,0.026213356039411263,0.9999128357037632
0.0,0.026334995742610386,0.9999127120664636
0.0,0.026517455297409075,0.9999125884291638
0.0,0.026821554555406885,0.999912464791864
0.0,0.027064833961805132,0.9999123411545646
0.0,0.027186473665004256,0.999912217517265
0.0,0.02724729351660382,0.9999120938799656
0.0,0.02749057292300207,0.999911970242666
0.0,0.02755139277460163,0.999911846605366
0.0,0.027733852329400316,0.9999117229680664
0.0,0.02785549203259944,0.9999115993307668
0.0,0.027977131735798563,0.999911228418868
0.0,0.02809877143899769,0.9999111047815684
0.0,0.028159591290597252,0.9999108575069692
0.0,0.028281230993796376,0.9999107338696694
0.0,0.028646150103393747,0.99991048659507
0.0,0.02876778980659287,0.999910239320471
0.0,0.02901106921299112,0.9999099920458718
0.0,0.029193528767789807,0.9999097447712724
0.0,0.02925434861938937,0.9999096211339727
0.0,0.029436808174188055,0.9999094974966732
0.0,0.02955844787738718,0.9999093738593736
0.0,0.02986254713538499,0.999909250222074
0.0,0.030045006690183677,0.999908879310175
0.0,0.0301666463933828,0.9999087556728754
0.0,0.030227466244982362,0.9999086320355756
0.0,0.03047074565138061,0.999908508398276
0.0,0.030592385354579733,0.9999083847609764
0.0,0.030774844909378422,0.9999082611236768
0.0,0.030835664760977984,0.9999081374863774
0.0,0.031200583870575355,0.9999076429371788
0.0,0.03126140372217492,0.9999075192998792
0.0,0.03138304342537404,0.9999073956625796
0.0,0.03156550298017273,0.99990727202528
0.0,0.03180878238657098,0.9999071483879804
0.0,0.031991241941369666,0.9999070247506808
0.0,0.032052061792969225,0.9999069011133812
0.0,0.032234521347767914,0.9999066538387816
0.0,0.03247780075416616,0.9999064065641824
0.0,0.03272108016056441,0.9999062829268828
0.0,0.03284271986376353,0.9999061592895832
0.0,0.03308599927016178,0.999905912014984
0.0,0.0332076389733609,0.9999057883776844
0.0,0.03345091837975915,0.9999056647403848
0.0,0.03363337793455784,0.999905541103085
0.0,0.033694197786157405,0.9999054174657854
0.0,0.03387665734095609,0.999905293828486
0.0,0.03399829704415521,0.9999049229165872
0.0,0.0341807565989539,0.9999047992792874
0.0,0.034302396302153024,0.9999046756419876
0.0,0.034484855856951706,0.999904552004688
0.0,0.034667315411750395,0.9999041810927892
0.0,0.03491059481814864,0.99990393381819
0.0,0.03497141466974821,0.9999038101808904
0.0,0.03509305437294733,0.999903562906291
0.0,0.03527551392774601,0.9999034392689914
0.0,0.03539715363094514,0.999903315631692
0.0,0.0354579734825447,0.9999031919943924
0.0,0.03564043303734339,0.9999030683570928
0.0,0.03588371244374164,0.9999028210824934
0.0,0.036126991850139886,0.9999026974451938
0.0,0.03624863155333901,0.999902573807894
0.0,0.0364310911081377,0.9999024501705944
0.0,0.03655273081133682,0.9999023265332948
0.0,0.03679601021773507,0.9999022028959952
0.0,0.03697846977253375,0.9999020792586956
0.0,0.03703928962413332,0.999901955621396
0.0,0.03752584843692981,0.9999012137975982
0.0,0.03758666828852938,0.9999010901602988
0.0,0.0377083079917285,0.9999008428856994
0.0,0.03789076754652718,0.9999004719738004
0.0,0.038012407249726314,0.9999003483365008
0.0,0.038194866804524996,0.9999002246992011
0.0,0.03849896606252281,0.9999001010619016
0.0,0.03868142561732149,0.9998998537873024
0.0,0.038742245468921056,0.9998997301500028
0.0,0.038924705023719745,0.999899606512703
0.0,0.03916798443011799,0.9998994828754032
0.0,0.03941126383651624,0.9998992356008042
0.0,0.0394720836881158,0.9998991119635046
0.0,0.03983700279771318,0.9998987410516056
0.0,0.0399586425009123,0.999898617414306
0.0,0.04014110205571098,0.9998984937770063
0.0,0.04056684101690792,0.9998983701397066
0.0,0.04074930057170661,0.9998981228651076
0.0,0.040810120423306166,0.999897999227808
0.0,0.04111421968130398,0.9998978755905084
0.0,0.0412358593845031,0.999897628315909
0.0,0.04147913879090135,0.9998973810413097
0.0,0.04166159834570004,0.99989725740401
0.0,0.0417224181972996,0.9998971337667104
0.0,0.041904877752098287,0.999897010129411
0.0,0.04202651745529741,0.9998967628548115
0.0,0.04220897701009609,0.999896639217512
0.0,0.04226979686169566,0.9998965155802124
0.0,0.04245225641649435,0.9998963919429128
0.0,0.042695535822892594,0.9998962683056132
0.0,0.04293881522929084,0.9998958973937144
0.0,0.0429996350808904,0.9998957737564146
0.0,0.04330373433888821,0.999895650119115
0.0,0.043425374042087336,0.9998955264818152
0.0,0.0434861938936869,0.9998954028445156
0.0,0.043607833596886025,0.999895279207216
0.0,0.04385111300328427,0.9998951555699164
0.0,0.043972752706483396,0.9998949082953174
0.0,0.044033572558082955,0.9998947846580176
0.0,0.044155212261282085,0.999894661020718
0.0,0.044216032112881644,0.9998944137461186
0.0,0.04445931151927989,0.9998941664715196
0.0,0.04464177107407858,0.9998936719223208
0.0,0.04482423062887726,0.9998935482850212
0.0,0.045128329886875075,0.9998934246477216
0.0,0.04537160929327332,0.9998931773731224
0.0,0.045493248996472446,0.9998928064612236
0.0,0.045736528402870694,0.999892682823924
0.0,0.046040627660868506,0.9998925591866245
0.0,0.04616226736406763,0.9998923119120252
0.0,0.046283907067266754,0.9998921882747256
0.0,0.04646636662206544,0.9998915700882272
0.0,0.04658800632526457,0.9998914464509276
0.0,0.04664882617686413,0.9998911991763284
0.0,0.04689210558326238,0.9998908282644297
0.0,0.04731784454445931,0.99989070462713
0.0,0.04743948424765843,0.9998904573525306
0.0,0.04756112395085756,0.9998902100779314
0.0,0.04768276365405669,0.9998900864406318
0.0,0.04798686291205449,0.9998899628033324
0.0,0.048108502615253616,0.9998898391660328
0.0,0.04816932246685318,0.9998897155287328
0.0,0.048290962170052305,0.9998895918914332
0.0,0.048473421724850994,0.9998894682541336
0.0,0.04871670113124924,0.9998892209795344
0.0,0.04920325994404574,0.9998889737049352
0.0,0.0492640797956453,0.9998888500676356
0.0,0.049446539350443984,0.999888726430336
0.0,0.04950735920204355,0.9998886027930364
0.0,0.049811458460041355,0.9998884791557364
0.0,0.04993309816324048,0.9998883555184368
0.0,0.05023719742123829,0.9998882318811374
0.0,0.05029801727283786,0.9998881082438378
0.0,0.05048047682763654,0.9998879846065384
0.0,0.050541296679236104,0.9998878609692388
0.0,0.050906215788833475,0.9998877373319388
0.0,0.05096703564043304,0.9998876136946392
0.0,0.051088675343632164,0.9998874900573396
0.0,0.05139277460162997,0.9998873664200398
0.0,0.05157523415642866,0.99988730460139
0.0,0.05163605400802822,0.999887057326791
0.0,0.05212261282082472,0.9998864391402926
0.0,0.0523050723756234,0.999886315502993
0.0,0.05254835178202165,0.999886068228394
0.0,0.052609171633621214,0.9998859445910944
0.0,0.0527916311884199,0.9998858209537947
0.0,0.05285245104001946,0.999885697316495
0.0,0.05309573044641771,0.9998855736791954
0.0,0.05321737014961683,0.999885326404596
0.0,0.053339009852815956,0.9998850791299968
0.0,0.05358228925921421,0.9998849554926974
0.0,0.05364310911081377,0.9998848318553978
0.0,0.05382556866561246,0.999884708218098
0.0,0.05431212747840895,0.9998842136688996
0.0,0.05449458703320764,0.9998839663943004
0.0,0.05473786643960589,0.9998838427570008
0.0,0.055224425252402384,0.9998831009332028
0.0,0.05540688480720107,0.9998826063840044
0.0,0.0555285245104002,0.9998824827467048
0.0,0.05571098406519888,0.999882359109405
0.0,0.055771803916798444,0.9998822354721054
0.0,0.05601508332319669,0.9998819881975064
0.0,0.05625836272959494,0.9998818645602068
0.0,0.05650164213599319,0.9998816172856072
0.0,0.056744921542391434,0.999881370011008
0.0,0.05686656124559056,0.9998812463737085
0.0,0.05704902080038925,0.9998811227364088
0.0,0.05741393990998662,0.9998809990991092
0.0,0.05771803916798443,0.9998808754618096
0.0,0.05796131857438268,0.9998806281872104
0.0,0.0580829582775818,0.9998802572753116
0.0,0.05826541783238049,0.999880133638012
0.0,0.058387057535579615,0.9998800100007122
0.0,0.0585695170903783,0.9998796390888132
0.0,0.058934436199975675,0.999879391814214
0.0,0.0590560759031748,0.9998792681769144
0.0,0.05923853545797348,0.9998791445396148
0.0,0.059360175161172604,0.9998788972650156
0.0,0.05972509427076998,0.999878402715817
0.0,0.05996837367716823,0.9998782790785172
0.0,0.06015083323196691,0.9998781554412178
0.0,0.060272472935166035,0.9998779081666188
0.0,0.06051575234156429,0.9998776608920192
0.0,0.06069821189636297,0.99987741361742
0.0,0.06075903174796254,0.9998772899801204
0.0,0.061002311154360785,0.9998771663428208
0.0,0.06112395085755991,0.999876795430922
0.0,0.06148886996715728,0.9998764245190228
0.0,0.06167132952195597,0.9998759299698248
0.0,0.06185378907675465,0.999875806332525
0.0,0.061914608928354216,0.9998756826952252
0.0,0.06215788833475246,0.9998755590579256
0.0,0.06234034788955115,0.9998754354206258
0.0,0.06240116774115071,0.9998753117833262
0.0,0.06252280744434983,0.9998751881460268
0.0,0.06258362729594939,0.9998749408714276
0.0,0.06294854640554677,0.9998746935968282
0.0,0.0630701861087459,0.9998745699595286
0.0,0.06313100596034546,0.9998744463222288
0.0,0.06325264566354458,0.9998743226849292
0.0,0.06349592506994282,0.9998741990476298
0.0,0.06361756477314195,0.999873828135731
0.0,0.0638608441795402,0.9998737044984312
0.0,0.06392166403113976,0.9998735808611317
0.0,0.06416494343753801,0.9998732099492328
0.0,0.06446904269553583,0.9998730863119332
0.0,0.06471232210193407,0.999872839037334
0.0,0.06477314195353363,0.9998727154000342
0.0,0.06495560150833232,0.9998725917627346
0.0,0.06519888091473057,0.999872468125435
0.0,0.06525970076633013,0.9998723444881352
0.0,0.06550298017272838,0.9998719735762364
0.0,0.0656246198759275,0.9998717263016372
0.0,0.0658070794307262,0.9998716026643376
0.0,0.06586789928232575,0.999871355389738
0.0,0.06605035883712444,0.9998712317524384
0.0,0.06629363824352269,0.9998709844778394
0.0,0.06635445809512225,0.99987086084054
0.0,0.06665855735312005,0.9998707372032404
0.0,0.06678019705631918,0.9998704899286408
0.0,0.06696265661111787,0.9998703662913412
0.0,0.06720593601751612,0.999870119016742
0.0,0.06732757572071524,0.9998698717421428
0.0,0.06757085512711349,0.9998697481048432
0.0,0.06769249483031262,0.999869500830244
0.0,0.06781413453351173,0.999869377192944
0.0,0.06817905364310911,0.999869129918345
0.0,0.06830069334630824,0.9998690062810454
0.0,0.0683615131979078,0.9998687590064462
0.0,0.06860479260430605,0.9998686353691464
0.0,0.06872643230750516,0.9998685117318468
0.0,0.06896971171390341,0.9998683880945471
0.0,0.06909135141710254,0.9998682644572476
0.0,0.06982118963629728,0.9998678935453488
0.0,0.07006446904269553,0.9998676462707496
0.0,0.0701252888942951,0.99986752263345
0.0,0.07036856830069335,0.9998672753588504
0.0,0.0706118477070916,0.9998671517215508
0.0,0.07073348741029072,0.9998669044469518
0.0,0.07079430726189027,0.9998667808096522
0.0,0.07103758666828854,0.9998666571723523
0.0,0.07122004622308721,0.9998662862604536
0.0,0.0714025057778859,0.999866162623154
0.0,0.07152414548108503,0.9998660389858544
0.0,0.07170660503588372,0.9998659153485548
0.0,0.07201070429388153,0.9998657917112552
0.0,0.07219316384868021,0.999865420799356
0.0,0.07249726310667802,0.9998652971620564
0.0,0.07255808295827758,0.999865173524757
0.0,0.07292300206787496,0.9998649262501578
0.0,0.07304464177107407,0.9998646789755584
0.0,0.07340956088067145,0.9998643080636594
0.0,0.07353120058387058,0.9998640607890604
0.0,0.07377447999026883,0.9998639371517608
0.0,0.07383529984186839,0.9998638135144612
0.0,0.07420021895146575,0.9998634426025622
0.0,0.07426103880306532,0.9998633189652624
0.0,0.07444349835786401,0.9998629480533636
0.0,0.07468677776426226,0.999862824416064
0.0,0.07474759761586182,0.9998627007787644
0.0,0.07511251672545918,0.9998623298668654
0.0,0.07523415642865831,0.9998622062295658
0.0,0.07529497628025787,0.9998620825922664
0.0,0.07547743583505656,0.9998619589549668
0.0,0.07559907553825569,0.9998618353176671
0.0,0.07584235494465394,0.9998615880430678
0.0,0.07596399464785306,0.9998614644057682
0.0,0.07614645420265174,0.9998613407684684
0.0,0.07638973360904999,0.9998612171311688
0.0,0.07663301301544824,0.9998609698565696
0.0,0.07681547257024693,0.9998608462192702
0.0,0.07705875197664518,0.9998607225819705
0.0,0.07711957182824473,0.9998604753073712
0.0,0.07730203138304342,0.9998603516700714
0.0,0.0776669504926408,0.9998602280327716
0.0,0.07791022989903905,0.9998597334835736
0.0,0.07803186960223817,0.9998596098462738
0.0,0.07809268945383774,0.999859486208974
0.0,0.07839678871183554,0.9998592389343748
0.0,0.07851842841503466,0.9998589916597757
0.0,0.07864006811823379,0.999858868022476
0.0,0.07882252767303248,0.9998586207478768
0.0,0.0789441673762316,0.9998584971105772
0.0,0.07912662693103029,0.9998582498359776
0.0,0.07943072618902809,0.9998581261986782
0.0,0.07955236589222722,0.9998578789240792
0.0,0.08009974455662328,0.99985750801218
0.0,0.08016056440822285,0.9998573843748804
0.0,0.08034302396302154,0.9998572607375809
0.0,0.0804038438146211,0.9998571371002812
0.0,0.08064712322101934,0.999856889825682
0.0,0.08082958277581803,0.9998567661883824
0.0,0.08107286218221628,0.9998566425510828
0.0,0.08113368203381584,0.999856518913783
0.0,0.08137696144021409,0.999856148001884
0.0,0.08149860114341322,0.9998559007272848
0.0,0.08168106069821189,0.9998557770899854
0.0,0.08174188054981146,0.9998556534526856
0.0,0.08192434010461014,0.999855529815386
0.0,0.08204597980780927,0.9998554061780864
0.0,0.08235007906580707,0.9998552825407868
0.0,0.08241089891740665,0.9998551589034872
0.0,0.08259335847220532,0.9998550352661876
0.0,0.08283663787860357,0.999854911628888
0.0,0.08301909743340226,0.9998547879915884
0.0,0.08314073713660139,0.9998545407169892
0.0,0.08332319669140008,0.9998544170796894
0.0,0.08338401654299964,0.9998542934423896
0.0,0.08350565624619875,0.99985416980509
0.0,0.08362729594939788,0.9998537988931914
0.0,0.083748935652597,0.9998536752558916
0.0,0.08393139520739569,0.999853551618592
0.0,0.08417467461379394,0.9998533043439928
0.0,0.08435713416859263,0.9998530570693936
0.0,0.08466123342659045,0.9998528097947944
0.0,0.08478287312978956,0.9998526861574948
0.0,0.08496533268458825,0.999852562520195
0.0,0.08533025179418562,0.9998520679709963
0.0,0.08563435105218344,0.9998519443336968
0.0,0.0859992701617808,0.999851573421798
0.0,0.08624254956817905,0.9998514497844984
0.0,0.08630336941977862,0.9998513261471986
0.0,0.08642500912297774,0.9998510788725996
0.0,0.08648582897457731,0.9998509552353
0.0,0.08672910838097556,0.9998507079607007
0.0,0.08678992823257511,0.999850584323401
0.0,0.08691156793577423,0.9998504606861014
0.0,0.0869723877873738,0.9998503370488016
0.0,0.08721566719377205,0.999850213411502
0.0,0.08727648704537161,0.9998500897742024
0.0,0.08751976645176986,0.9998498424996032
0.0,0.08764140615496899,0.9998494715877044
0.0,0.0877630458581681,0.9998493479504046
0.0,0.08794550541296679,0.999849224313105
0.0,0.08800632526456635,0.9998491006758056
0.0,0.08812796496776548,0.9998489770385058
0.0,0.08849288407736285,0.999848606126607
0.0,0.08861452378056198,0.9998484824893074
0.0,0.08885780318696022,0.9998483588520076
0.0,0.08910108259335847,0.9998481115774084
0.0,0.08916190244495803,0.9998479879401088
0.0,0.08934436199975672,0.9998478643028093
0.0,0.08958764140615497,0.9998477406655096
0.0,0.08964846125775452,0.99984761702821
0.0,0.0900133803673519,0.9998472461163108
0.0,0.09007420021895146,0.9998471224790112
0.0,0.09019583992215059,0.9998469988417118
0.0,0.09037829947694928,0.9998468752044122
0.0,0.09043911932854884,0.9998467515671128
0.0,0.09062157888334753,0.999846627929813
0.0,0.09074321858654665,0.9998465042925132
0.0,0.09104731784454446,0.9998463806552136
0.0,0.09116895754774358,0.9998461333806145
0.0,0.09135141710254227,0.9998460097433148
0.0,0.09147305680574139,0.9998457624687156
0.0,0.09159469650894052,0.999845638831416
0.0,0.09165551636054008,0.9998455151941162
0.0,0.09183797591533877,0.9998453915568166
0.0,0.0919596156185379,0.9998451442822172
0.0,0.09208125532173701,0.999844897007618
0.0,0.0922637148765357,0.9998447733703186
0.0,0.09262863398613308,0.9998441551838204
0.0,0.09268945383773264,0.9998440315465208
0.0,0.09281109354093176,0.9998439079092212
0.0,0.09317601265052913,0.9998437842719216
0.0,0.09329765235372826,0.999843660634622
0.0,0.09341929205692738,0.9998430424481236
0.0,0.09354093176012651,0.999842918810824
0.0,0.09384503101812432,0.9998427951735246
0.0,0.09390585086972388,0.999842671536225
0.0,0.09414913027612212,0.9998425478989252
0.0,0.09427076997932125,0.9998424242616256
0.0,0.09433158983092081,0.999842300624326
0.0,0.09457486923731906,0.9998419297124272
0.0,0.09463568908891862,0.9998418060751276
0.0,0.09475732879211775,0.9998415588005282
0.0,0.095000608198516,0.9998414351632284
0.0,0.09512224790171513,0.9998411878886292
0.0,0.09524388760491424,0.9998410642513296
0.0,0.0953047074565138,0.99984094061403
0.0,0.09542634715971293,0.9998408169767304
0.0,0.09554798686291205,0.9998405697021312
0.0,0.09609536552730812,0.9998400751529326
0.0,0.09615618537890767,0.9998399515156332
0.0,0.0962778250821068,0.9998398278783336
0.0,0.09633864493370636,0.999839704241034
0.0,0.09646028463690548,0.9998393951477847
0.0,0.09652110448850505,0.999839271510485
0.0,0.09664274419170417,0.9998391478731854
0.0,0.09670356404330373,0.999839024235886
0.0,0.09682520374650286,0.9998389005985864
0.0,0.09688602359810242,0.9998387769612868
0.0,0.09712930300450066,0.9998385296866874
0.0,0.09719012285610024,0.999838282412088
0.0,0.09731176255929935,0.9998381587747884
0.0,0.09737258241089891,0.9998380351374888
0.0,0.0975550419656976,0.9998379115001892
0.0,0.09773750152049629,0.9998375405882904
0.0,0.09791996107529498,0.9998374169509908
0.0,0.09816324048169323,0.9998372933136912
0.0,0.09840651988809147,0.9998369224017922
0.0,0.09871061914608928,0.9998367987644928
0.0,0.09877143899768885,0.9998366751271932
0.0,0.0990147184040871,0.9998365514898934
0.0,0.09907553825568666,0.9998364278525936
0.0,0.0993188176620849,0.9998361805779944
0.0,0.0995012772168836,0.9998360569406948
0.0,0.09986619632648096,0.999835686028796
0.0,0.10017029558447878,0.9998350678422976
0.0,0.1002919352876779,0.9998348205676986
0.0,0.10047439484247658,0.9998346969303992
0.0,0.10071767424887483,0.9998345732930994
0.0,0.10108259335847221,0.9998343260185
0.0,0.1020557109840652,0.9998330896455035
0.0,0.10229899039046345,0.999832966008204
0.0,0.10242063009366258,0.9998328423709044
0.0,0.10266390950006082,0.999832718733605
0.0,0.10278554920325994,0.9998324714590056
0.0,0.10296800875805863,0.9998322241844064
0.0,0.10302882860965819,0.9998321005471068
0.0,0.10315046831285732,0.9998318532725076
0.0,0.10333292786765601,0.999831729635208
0.0,0.10357620727405425,0.9998316059979084
0.0,0.10375866682885294,0.9998314823606086
0.0,0.10400194623525119,0.99983098781141
0.0,0.104306045493249,0.999830740536811
0.0,0.10442768519644811,0.9998304932622116
0.0,0.10467096460284638,0.9998302459876124
0.0,0.10491424400924462,0.9998299987130131
0.0,0.1050967035640433,0.9998298750757136
0.0,0.10521834326724243,0.9998296278011144
0.0,0.10527916311884199,0.9998293805265148
0.0,0.10540080282204112,0.9998292568892152
0.0,0.10552244252524023,0.9998287623400168
0.0,0.10570490208003892,0.9998286387027172
0.0,0.10594818148643717,0.9998285150654176
0.0,0.1060698211896363,0.9998282677908183
0.0,0.10631310059603455,0.9998281441535186
0.0,0.10643474029923367,0.999828020516219
0.0,0.10649556015083324,0.9998278968789196
0.0,0.10679965940883104,0.99982777324162
0.0,0.10692129911203016,0.9998275259670206
0.0,0.10698211896362973,0.9998274023297208
0.0,0.10752949762802579,0.999827031417822
0.0,0.10765113733122492,0.9998267841432228
0.0,0.10777277703442403,0.9998266605059232
0.0,0.10783359688602359,0.9998265368686235
0.0,0.10801605644082228,0.9998262895940244
0.0,0.10825933584722053,0.9998261659567246
0.0,0.10838097555041966,0.9998259186821254
0.0,0.10850261525361878,0.9998257950448258
0.0,0.1086242549568179,0.9998255477702268
0.0,0.10886753436321615,0.9998253004956272
0.0,0.1091108137696144,0.999825053221028
0.0,0.10917163362121396,0.9998248059464288
0.0,0.10929327332441309,0.9998246823091292
0.0,0.10935409317601265,0.9998245586718296
0.0,0.10947573287921178,0.9998243113972304
0.0,0.10965819243401045,0.9998240641226308
0.0,0.10977983213720958,0.9998239404853314
0.0,0.10984065198880914,0.9998238168480318
0.0,0.10996229169200827,0.9998236932107324
0.0,0.11020557109840652,0.9998235695734328
0.0,0.11050967035640433,0.9998234459361328
0.0,0.11075294976280257,0.9998229513869344
0.0,0.11111786887239995,0.9998225804750356
0.0,0.11117868872399951,0.999822456837736
0.0,0.1113611482787982,0.9998223332004362
0.0,0.11148278798199733,0.9998219622885374
0.0,0.1118477070915947,0.9998217150139382
0.0,0.11190852694319425,0.9998214677393388
0.0,0.1121518063495925,0.9998210968274398
0.0,0.11221262620119207,0.9998209731901404
0.0,0.11233426590439119,0.9998208495528408
0.0,0.11263836516238901,0.999820725915541
0.0,0.11269918501398857,0.9998203550036422
0.0,0.11294246442038681,0.9998201077290428
0.0,0.1131249239751855,0.9998199840917432
0.0,0.11324656367838462,0.9998198604544436
0.0,0.11330738352998419,0.999819489542545
0.0,0.11367230263958156,0.9998193659052452
0.0,0.1139155820459798,0.9998188713560466
0.0,0.11403722174917894,0.9998186240814476
