y_true,detector_only,generative_only,no_ontology
0,0.2626408378559793,0.0,0.2363767540703814
0,0.1571741257886658,0.0,0.14145671320979922
0,0.1900111880165164,0.0,0.17101006921486475
0,0.1289282883184735,0.0,0.11603545948662615
0,0.2511659055309803,0.0,0.22604931497788225
0,0.2160307659056391,0.0,0.1944276893150752
0,0.2460130737944291,0.0,0.2214117664149862
0,0.3268830260167265,0.0,0.2941947234150538
0,0.3227846968086933,0.0,0.290506227127824
0,0.2383218446592376,0.0,0.21448966019331386
0,0.2585039647197875,0.0,0.23265356824780875
0,0.2912052886473101,0.0,0.2620847597825791
0,0.1977478847686457,0.0,0.17797309629178112
0,0.4809352558984941,0.0,0.4328417303086447
0,0.1992624262344131,0.0,0.17933618361097178
0,0.295787565155408,0.0,0.2662088086398672
0,0.2241338463405504,0.0,0.20172046170649535
0,0.1977337128431761,0.0,0.17796034155885848
0,0.2768161633514548,0.0,0.24913454701630933
0,0.2560328569214691,0.0,0.2304295712293222
0,0.2949897336609155,0.0,0.265490760294824
